"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2022","0.10112","0.09870","0.10312","0.09844","19.57M","2.49%"
"02/25/2022","0.09867","0.09289","0.09958","0.09096","35.32M","6.22%"
"02/24/2022","0.09289","0.09441","0.09525","0.08488","51.77M","-1.52%"
"02/23/2022","0.09432","0.09858","0.10232","0.09416","16.86M","-4.31%"
"02/22/2022","0.09858","0.09264","0.09898","0.09084","24.23M","6.41%"
"02/21/2022","0.09264","0.09850","0.10193","0.09196","27.56M","-5.95%"
"02/20/2022","0.09850","0.10229","0.10257","0.09679","15.42M","-3.71%"
"02/19/2022","0.10229","0.10203","0.10477","0.10044","12.15M","0.26%"
"02/18/2022","0.10203","0.10478","0.10671","0.10023","19.17M","-2.62%"
"02/17/2022","0.10478","0.11472","0.11681","0.10331","22.82M","-8.67%"
"02/16/2022","0.11472","0.11412","0.11707","0.11190","16.32M","0.55%"
"02/15/2022","0.11410","0.10908","0.11436","0.10887","16.87M","4.58%"
"02/14/2022","0.10910","0.11008","0.11140","0.10664","20.16M","-0.88%"
"02/13/2022","0.11008","0.10871","0.11206","0.10561","21.21M","1.32%"
"02/12/2022","0.10864","0.10840","0.11102","0.10464","20.10M","0.22%"
"02/11/2022","0.10840","0.11386","0.11717","0.10761","23.06M","-4.79%"
"02/10/2022","0.11386","0.12088","0.12103","0.11316","22.28M","-5.81%"
"02/09/2022","0.12088","0.11661","0.12278","0.11503","20.06M","3.67%"
"02/08/2022","0.11661","0.11758","0.12408","0.11101","37.29M","-0.83%"
"02/07/2022","0.11758","0.11211","0.11908","0.10987","21.48M","4.71%"
"02/06/2022","0.11230","0.11316","0.11578","0.10915","16.46M","-0.77%"
"02/05/2022","0.11316","0.10992","0.11400","0.10919","17.78M","2.95%"
"02/04/2022","0.10992","0.10240","0.11023","0.10188","22.65M","7.34%"
"02/03/2022","0.10240","0.10204","0.10269","0.09925","17.79M","0.35%"
"02/02/2022","0.10205","0.10399","0.10629","0.10141","19.47M","-1.87%"
"02/01/2022","0.10399","0.10236","0.10883","0.10189","22.00M","1.59%"
"01/31/2022","0.10236","0.10271","0.10316","0.09741","18.50M","-0.34%"
"01/30/2022","0.10271","0.10471","0.10521","0.10046","18.12M","-1.92%"
"01/29/2022","0.10471","0.10003","0.10545","0.09963","26.35M","4.71%"
"01/28/2022","0.10000","0.09816","0.10007","0.09476","25.75M","1.87%"
"01/27/2022","0.09816","0.09733","0.10056","0.09255","34.81M","0.89%"
"01/26/2022","0.09729","0.09598","0.10323","0.09519","34.89M","1.37%"
"01/25/2022","0.09598","0.09789","0.09890","0.09396","28.24M","-2.05%"
"01/24/2022","0.09799","0.09766","0.09899","0.08694","42.18M","0.42%"
"01/23/2022","0.09759","0.09463","0.09928","0.09294","32.87M","3.09%"
"01/22/2022","0.09467","0.09666","0.10036","0.08776","77.39M","-2.06%"
"01/21/2022","0.09666","0.10973","0.11086","0.09413","49.83M","-11.91%"
"01/20/2022","0.10973","0.11222","0.11722","0.10924","13.95M","-2.22%"
"01/19/2022","0.11222","0.11380","0.11437","0.10889","13.49M","-1.38%"
"01/18/2022","0.11380","0.11464","0.11591","0.11074","11.94M","-0.74%"
"01/17/2022","0.11464","0.11943","0.11971","0.11311","10.14M","-4.01%"
"01/16/2022","0.11943","0.11825","0.12150","0.11658","6.96M","0.99%"
"01/15/2022","0.11825","0.11893","0.12068","0.11784","8.74M","-0.57%"
"01/14/2022","0.11893","0.11425","0.12059","0.11382","18.22M","4.10%"
"01/13/2022","0.11425","0.11902","0.12097","0.11401","16.68M","-4.02%"
"01/12/2022","0.11902","0.11460","0.12022","0.11451","16.18M","3.86%"
"01/11/2022","0.11460","0.11180","0.11531","0.10966","23.74M","2.53%"
"01/10/2022","0.11178","0.11529","0.11804","0.10500","37.07M","-3.02%"
"01/09/2022","0.11526","0.11400","0.11810","0.11255","17.48M","1.26%"
"01/08/2022","0.11383","0.11615","0.12149","0.11000","25.86M","-2.00%"
"01/07/2022","0.11615","0.12346","0.12383","0.11264","35.63M","-6.00%"
"01/06/2022","0.12356","0.12965","0.13004","0.11979","43.93M","-4.64%"
"01/05/2022","0.12958","0.12459","0.14185","0.11955","76.74M","3.90%"
"01/04/2022","0.12472","0.12681","0.12896","0.12393","20.46M","-1.65%"
"01/03/2022","0.12681","0.13043","0.13117","0.12459","19.14M","-2.89%"
"01/02/2022","0.13058","0.12649","0.13276","0.12511","14.50M","3.30%"
"01/01/2022","0.12641","0.12281","0.12646","0.12259","14.30M","2.93%"
"12/31/2021","0.12281","0.12604","0.12816","0.11960","26.15M","-2.56%"
"12/30/2021","0.12604","0.12406","0.12779","0.12175","21.80M","1.58%"
"12/29/2021","0.12407","0.12725","0.12945","0.12317","23.46M","-2.50%"
"12/28/2021","0.12725","0.13850","0.13862","0.12669","24.64M","-8.09%"
