"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2021","3.2170","3.6540","3.6970","3.2140","35.97M","-11.67%"
"12/08/2021","3.6420","3.2230","3.8730","3.1370","84.35M","13.07%"
"12/07/2021","3.2210","3.2740","3.3230","3.1770","19.08M","-1.62%"
"12/06/2021","3.2740","3.0340","3.2930","2.8140","52.10M","7.98%"
"12/05/2021","3.0320","3.1440","3.1860","2.8800","28.74M","-3.78%"
"12/04/2021","3.1510","3.7910","3.8050","2.3980","71.75M","-16.93%"
"12/03/2021","3.7930","3.9650","4.1620","3.6760","21.04M","-4.31%"
"12/02/2021","3.9640","3.9900","4.0060","3.8570","10.97M","-0.63%"
"12/01/2021","3.9890","4.0050","4.1170","3.9360","13.00M","-0.40%"
"11/30/2021","4.0050","4.0030","4.1680","3.8810","20.99M","0.10%"
"11/29/2021","4.0010","3.9770","4.0440","3.9030","13.33M","0.88%"
"11/28/2021","3.9660","3.8960","3.9670","3.6810","18.04M","1.72%"
"11/27/2021","3.8990","3.8500","3.9760","3.8330","14.39M","1.51%"
"11/26/2021","3.8410","4.2530","4.2650","3.7650","29.77M","-9.58%"
"11/25/2021","4.2480","4.1190","4.3140","4.0970","15.02M","2.96%"
"11/24/2021","4.1260","4.2330","4.2580","4.0260","16.58M","-2.60%"
"11/23/2021","4.2360","4.1370","4.2450","4.0620","19.77M","2.42%"
"11/22/2021","4.1360","4.2430","4.2710","4.0580","19.32M","-2.64%"
"11/21/2021","4.2480","4.3400","4.3790","4.2320","13.64M","-2.14%"
"11/20/2021","4.3410","4.2870","4.3490","4.1810","13.12M","1.26%"
"11/19/2021","4.2870","4.0860","4.3170","4.0490","17.22M","4.66%"
"11/18/2021","4.0960","4.3680","4.4300","3.9470","30.35M","-6.25%"
"11/17/2021","4.3690","4.3280","4.4110","4.1760","20.47M","0.90%"
"11/16/2021","4.3300","4.8070","4.8070","4.0920","38.79M","-9.89%"
"11/15/2021","4.8050","4.9580","5.0950","4.7830","16.28M","-3.05%"
"11/14/2021","4.9560","5.0130","5.0870","4.8330","14.52M","-1.08%"
"11/13/2021","5.0100","4.8480","5.0690","4.7980","14.63M","3.30%"
"11/12/2021","4.8500","4.9200","5.1020","4.6760","26.11M","-1.52%"
"11/11/2021","4.9250","4.8370","5.0260","4.7970","19.01M","1.57%"
"11/10/2021","4.8490","5.2050","5.3820","4.5840","50.49M","-6.86%"
"11/09/2021","5.2060","4.8560","5.3760","4.8360","59.37M","7.12%"
"11/08/2021","4.8600","4.5980","4.8870","4.5850","20.67M","5.84%"
"11/07/2021","4.5920","4.4440","4.5920","4.4190","9.69M","3.28%"
"11/06/2021","4.4460","4.5020","4.5440","4.2630","14.21M","-1.24%"
"11/05/2021","4.5020","4.5410","4.5950","4.4610","14.03M","-1.01%"
"11/04/2021","4.5480","4.7080","4.7510","4.4390","16.25M","-3.42%"
"11/03/2021","4.7090","4.7050","4.8650","4.5230","28.22M","0.28%"
"11/02/2021","4.6960","4.6370","4.7870","4.5810","14.81M","1.21%"
"11/01/2021","4.6400","4.6380","4.7140","4.4620","20.15M","0.09%"
"10/31/2021","4.6360","4.4800","4.7720","4.4480","23.27M","3.60%"
"10/30/2021","4.4750","4.5050","4.5170","4.3700","12.76M","-0.33%"
"10/29/2021","4.4900","4.4020","4.5420","4.3780","13.11M","2.05%"
"10/28/2021","4.4000","4.1520","4.4900","4.1400","24.99M","6.13%"
"10/27/2021","4.1460","4.7140","4.7720","3.8820","40.61M","-12.05%"
"10/26/2021","4.7140","4.8220","4.9330","4.6640","15.43M","-2.16%"
"10/25/2021","4.8180","4.7520","4.8480","4.7160","12.76M","1.52%"
"10/24/2021","4.7460","4.7480","5.0830","4.6640","30.43M","-0.04%"
"10/23/2021","4.7480","4.6190","4.7690","4.5850","10.48M","2.93%"
"10/22/2021","4.6130","4.6650","4.7850","4.5560","13.93M","-1.11%"
"10/21/2021","4.6650","4.8250","4.9470","4.6110","25.05M","-3.30%"
"10/20/2021","4.8240","4.4570","4.8870","4.4460","20.89M","8.16%"
"10/19/2021","4.4600","4.4200","4.5170","4.3740","12.65M","0.86%"
"10/18/2021","4.4220","4.4150","4.5630","4.3640","17.00M","0.18%"
"10/17/2021","4.4140","4.5710","4.5980","4.2540","15.23M","-3.46%"
"10/16/2021","4.5720","4.6420","4.7130","4.5410","14.74M","-1.51%"
"10/15/2021","4.6420","4.6200","4.7350","4.4540","28.09M","0.48%"
"10/14/2021","4.6200","4.6050","4.7260","4.5640","17.65M","0.48%"
"10/13/2021","4.5980","4.4920","4.6100","4.3890","19.44M","2.43%"
"10/12/2021","4.4890","4.5500","4.5500","4.2810","26.67M","-1.45%"
"10/11/2021","4.5550","4.5750","4.7580","4.4320","20.89M","-0.48%"
"10/10/2021","4.5770","4.9990","5.0030","4.5650","21.94M","-8.35%"
"10/09/2021","4.9940","4.6490","5.0560","4.6150","25.71M","7.58%"
"10/08/2021","4.6420","4.7220","4.8250","4.5990","20.71M","-1.46%"
"10/07/2021","4.7110","4.7550","4.8340","4.5570","25.42M","-0.61%"
"10/06/2021","4.7400","4.7300","4.9070","4.3740","35.76M","0.17%"
"10/05/2021","4.7320","4.6070","4.7820","4.5590","24.83M","3.07%"
"10/04/2021","4.5910","4.6360","4.7280","4.3580","29.86M","-0.95%"
"10/03/2021","4.6350","4.3260","4.8570","4.2230","32.31M","7.22%"
"10/02/2021","4.3230","4.2740","4.4580","4.1930","16.43M","1.15%"
"10/01/2021","4.2740","3.9400","4.2890","3.9070","25.55M","8.53%"
"09/30/2021","3.9380","3.7430","3.9420","3.7210","14.07M","5.15%"
"09/29/2021","3.7450","3.6790","3.8660","3.6390","14.60M","1.60%"
"09/28/2021","3.6860","3.8260","3.8970","3.6630","19.21M","-3.71%"
"09/27/2021","3.8280","3.9710","4.1080","3.8240","20.15M","-3.55%"
"09/26/2021","3.9690","4.0090","4.1360","3.6740","31.79M","-1.05%"
"09/25/2021","4.0110","4.0310","4.0930","3.9070","17.59M","-0.42%"
"09/24/2021","4.0280","4.3710","4.3870","3.7870","33.85M","-7.89%"
"09/23/2021","4.3730","4.3000","4.3880","4.1960","18.86M","1.65%"
"09/22/2021","4.3020","3.8860","4.3250","3.8080","25.44M","10.73%"
"09/21/2021","3.8850","4.1990","4.3080","3.7940","42.82M","-7.48%"
"09/20/2021","4.1990","4.9100","4.9210","4.0980","52.77M","-14.48%"
"09/19/2021","4.9100","5.4670","5.4970","4.8640","24.53M","-10.24%"
"09/18/2021","5.4700","5.2520","5.4970","5.1050","32.81M","4.21%"
"09/17/2021","5.2490","5.0170","5.5070","4.9500","50.14M","4.62%"
"09/16/2021","5.0170","5.1040","5.1760","4.8920","23.14M","-1.69%"
"09/15/2021","5.1030","4.8630","5.1510","4.7760","23.10M","5.02%"
"09/14/2021","4.8590","4.7410","4.8780","4.7040","21.29M","2.49%"
"09/13/2021","4.7410","4.8780","4.9420","4.4890","35.83M","-2.81%"
"09/12/2021","4.8780","4.6690","4.9440","4.5760","25.60M","4.36%"
"09/11/2021","4.6740","4.5650","4.7850","4.5540","17.36M","2.46%"
"09/10/2021","4.5620","4.8130","5.0370","4.4740","29.96M","-5.25%"
"09/09/2021","4.8150","4.7480","4.9500","4.6740","32.14M","1.56%"
"09/08/2021","4.7410","4.8930","4.9630","4.4240","44.55M","-2.63%"
"09/07/2021","4.8690","6.2160","6.2540","4.3300","83.98M","-21.68%"
"09/06/2021","6.2170","6.2960","6.4150","5.9450","41.34M","-1.21%"
"09/05/2021","6.2930","5.7000","6.3190","5.5410","44.79M","10.58%"
"09/04/2021","5.6910","5.6710","5.8770","5.5650","36.20M","0.39%"
"09/03/2021","5.6690","5.2550","5.7330","5.1360","35.92M","7.82%"
"09/02/2021","5.2580","5.3120","5.3860","5.1900","22.12M","-0.98%"
"09/01/2021","5.3100","5.0370","5.3290","4.9040","22.89M","5.32%"
"08/31/2021","5.0420","4.8190","5.0970","4.7550","22.32M","4.67%"
"08/30/2021","4.8170","5.0580","5.0770","4.8000","15.18M","-4.73%"
"08/29/2021","5.0560","5.0060","5.2380","4.9750","21.12M","1.00%"
"08/28/2021","5.0060","5.0910","5.1030","4.8820","15.25M","-1.69%"
"08/27/2021","5.0920","4.7500","5.0920","4.6420","24.51M","7.25%"
"08/26/2021","4.7480","5.2073","5.2745","4.6630","29.20M","-8.87%"
"08/25/2021","5.2102","5.0580","5.2497","4.9172","26.37M","2.94%"
"08/24/2021","5.0615","5.5913","5.6875","4.8956","36.11M","-9.53%"
"08/23/2021","5.5946","5.4156","5.6922","5.3652","28.12M","3.33%"
"08/22/2021","5.4142","5.3617","5.5382","5.2080","21.37M","1.16%"
"08/21/2021","5.3519","5.4611","5.6283","5.2945","26.32M","-2.02%"
"08/20/2021","5.4625","5.2611","5.4747","5.1887","22.33M","3.98%"
"08/19/2021","5.2533","4.9797","5.2568","4.8132","25.05M","5.38%"
"08/18/2021","4.9850","5.0601","5.1654","4.7422","31.21M","-1.61%"
"08/17/2021","5.0667","5.5191","5.6739","5.0191","38.52M","-8.16%"
"08/16/2021","5.5170","5.6909","5.9381","5.4636","37.57M","-3.21%"
"08/15/2021","5.6997","5.4806","5.6997","5.1475","32.56M","3.87%"
"08/14/2021","5.4872","5.1630","5.5489","5.0573","44.50M","6.35%"
"08/13/2021","5.1594","4.6605","5.1617","4.6093","22.51M","10.85%"
"08/12/2021","4.6545","4.7492","5.0875","4.5418","32.49M","-2.10%"
"08/11/2021","4.7543","4.5960","4.9750","4.5920","28.34M","3.40%"
"08/10/2021","4.5980","4.5316","4.7086","4.4150","21.69M","1.41%"
"08/09/2021","4.5340","4.2947","4.5633","4.1629","21.60M","5.55%"
"08/08/2021","4.2957","4.5903","4.6607","4.2336","23.64M","-6.53%"
"08/07/2021","4.5957","4.3211","4.6409","4.2824","28.82M","6.42%"
"08/06/2021","4.3186","4.1890","4.3509","4.1043","23.04M","3.15%"
"08/05/2021","4.1868","4.1143","4.2139","3.9547","21.48M","1.83%"
"08/04/2021","4.1117","4.0208","4.1515","3.9289","14.85M","2.23%"
"08/03/2021","4.0221","4.0231","4.0877","3.8700","15.68M","-0.11%"
"08/02/2021","4.0265","3.9409","4.1550","3.8977","18.52M","2.09%"
"08/01/2021","3.9441","4.0691","4.2319","3.8747","24.94M","-2.96%"
"07/31/2021","4.0643","4.0710","4.1929","4.0089","23.16M","-0.03%"
"07/30/2021","4.0656","3.9670","4.0704","3.7914","17.40M","2.54%"
"07/29/2021","3.9648","3.9129","3.9849","3.8053","14.22M","1.13%"
"07/28/2021","3.9204","3.7559","4.0072","3.6928","29.42M","4.27%"
"07/27/2021","3.7600","3.6785","3.7889","3.6057","19.66M","2.11%"
"07/26/2021","3.6823","3.6596","3.9840","3.6384","32.96M","0.64%"
"07/25/2021","3.6588","3.6028","3.6588","3.5530","13.74M","0.34%"
"07/24/2021","3.6465","3.6342","3.6877","3.6150","12.83M","0.42%"
"07/23/2021","3.6314","3.5565","3.6410","3.4577","13.93M","1.85%"
"07/22/2021","3.5654","3.4940","3.5775","3.4299","18.14M","1.87%"
"07/21/2021","3.4999","3.3784","3.5668","3.3646","25.46M","27.92%"
"09/13/2020","2.7361","2.8082","2.8162","2.7336","10.61M","-2.41%"
"09/12/2020","2.8037","2.7850","2.8170","2.7680","7.89M","0.71%"
"09/11/2020","2.7839","2.7766","2.8093","2.7455","10.95M","0.26%"
"09/10/2020","2.7768","2.7481","2.7934","2.7481","11.80M","0.97%"
"09/09/2020","2.7500","2.7656","2.8024","2.7003","10.62M","-0.46%"
"09/08/2020","2.7626","2.8586","2.8586","2.7041","17.45M","-3.13%"
"09/07/2020","2.8518","2.9024","2.9107","2.6801","20.52M","-1.73%"
"09/06/2020","2.9021","2.9397","2.9536","2.8645","20.46M","-1.11%"
"09/05/2020","2.9347","3.0032","3.1118","2.8765","57.84M","-2.10%"
"09/04/2020","2.9975","2.6236","3.0560","2.6236","58.01M","14.54%"
"09/03/2020","2.6171","3.1047","3.1246","2.6171","37.78M","-15.70%"
"09/02/2020","3.1044","3.4728","3.4728","3.0640","30.24M","-10.62%"
"09/01/2020","3.4731","3.2118","3.4867","3.1846","18.25M","8.22%"
"08/31/2020","3.2092","3.2575","3.2720","3.2092","9.82M","-1.75%"
"08/30/2020","3.2662","3.1274","3.2662","3.1274","10.98M","4.44%"
"08/29/2020","3.1273","3.1142","3.1816","3.0991","8.74M","0.35%"
"08/28/2020","3.1165","2.9824","3.1496","2.9824","13.64M","4.74%"
"08/27/2020","2.9756","3.1176","3.1409","2.9189","18.79M","-4.41%"
"08/26/2020","3.1130","3.1215","3.1441","3.0668","12.44M","-0.24%"
"08/25/2020","3.1204","3.3854","3.3854","3.0403","20.09M","-7.89%"
"08/24/2020","3.3878","3.3245","3.3947","3.3043","10.28M","2.06%"
"08/23/2020","3.3194","3.3620","3.3664","3.2535","9.52M","-1.31%"
"08/22/2020","3.3635","3.2501","3.3635","3.2111","14.92M","3.59%"
"08/21/2020","3.2470","3.4426","3.5717","3.2470","28.92M","-5.62%"
"08/20/2020","3.4403","3.3495","3.4492","3.3495","12.57M","2.76%"
"08/19/2020","3.3479","3.5805","3.5805","3.2740","27.86M","-6.37%"
"08/18/2020","3.5757","3.7746","3.7916","3.5728","22.42M","-5.18%"
"08/17/2020","3.7709","3.8845","3.8922","3.7668","26.00M","-2.77%"
"08/16/2020","3.8783","3.7228","3.8783","3.6856","37.62M","3.97%"
"08/15/2020","3.7301","3.2625","3.7576","3.2625","42.35M","14.42%"
"08/14/2020","3.2601","3.1362","3.2700","3.1060","17.73M","4.07%"
"08/13/2020","3.1327","3.0228","3.1327","2.9595","13.74M","3.55%"
"08/12/2020","3.0254","3.0029","3.0293","2.9719","11.78M","0.66%"
"08/11/2020","3.0056","3.2341","3.2361","2.9625","20.55M","-7.14%"
"08/10/2020","3.2367","3.0280","3.2367","3.0280","20.70M","6.85%"
"08/09/2020","3.0292","3.0652","3.0652","2.9886","8.26M","-1.21%"
"08/08/2020","3.0664","3.0093","3.0664","2.9955","8.40M","1.86%"
"08/07/2020","3.0105","3.0892","3.2093","2.9354","21.17M","-2.57%"
"08/06/2020","3.0899","3.0500","3.1318","3.0199","15.13M","1.14%"
"08/05/2020","3.0552","3.0368","3.0716","3.0214","11.35M","0.61%"
"08/04/2020","3.0366","3.0482","3.0856","3.0010","13.31M","-0.21%"
"08/03/2020","3.0429","2.9460","3.1106","2.9460","16.22M","3.37%"
"08/02/2020","2.9438","3.3016","3.4604","2.9404","33.57M","-10.97%"
"08/01/2020","3.3066","3.0932","3.3066","3.0932","17.45M","6.85%"
"07/31/2020","3.0945","3.0546","3.1153","3.0313","9.31M","1.56%"
"07/30/2020","3.0470","2.9920","3.0532","2.9859","12.15M","0.92%"
"07/29/2020","3.0191","2.9948","3.1217","2.9948","17.12M","0.73%"
"07/28/2020","2.9972","2.8514","3.0258","2.8112","20.49M","5.35%"
"07/27/2020","2.8450","2.7122","2.8739","2.6930","22.24M","4.90%"
"07/26/2020","2.7120","2.7287","2.7938","2.7022","13.60M","-0.54%"
"07/25/2020","2.7267","2.5950","2.7297","2.5950","11.33M","5.13%"
"07/24/2020","2.5936","2.6520","2.6520","2.5936","6.51M","-2.26%"
"07/23/2020","2.6536","2.6599","2.6710","2.6399","7.61M","-0.17%"
"07/22/2020","2.6581","2.6203","2.6621","2.5894","6.03M","1.37%"
"07/21/2020","2.6221","2.5612","2.6279","2.5612","6.31M","2.33%"
"07/20/2020","2.5623","2.5859","2.6000","2.5580","6.61M","-0.78%"
"07/19/2020","2.5825","2.5018","2.5948","2.4854","6.84M","3.19%"
"07/18/2020","2.5027","2.4948","2.5096","2.4907","3.10M","0.27%"
"07/17/2020","2.4959","2.5000","2.5076","2.4898","3.73M","-0.16%"
"07/16/2020","2.5000","2.5362","2.5415","2.4633","6.22M","-1.44%"
"07/15/2020","2.5365","2.5585","2.5585","2.5323","4.75M","-0.88%"
"07/14/2020","2.5590","2.5532","2.5663","2.5265","5.67M","0.19%"
"07/13/2020","2.5541","2.6173","2.6385","2.5476","10.45M","-2.47%"
"07/12/2020","2.6187","2.6191","2.6329","2.5920","5.94M","-0.03%"
"07/11/2020","2.6195","2.6224","2.6300","2.5950","5.56M","-0.05%"
"07/10/2020","2.6208","2.6486","2.6486","2.6025","6.88M","-1.06%"
"07/09/2020","2.6489","2.6770","2.7166","2.6112","11.45M","-1.16%"
"07/08/2020","2.6799","2.5617","2.6864","2.5556","12.30M","4.74%"
"07/07/2020","2.5586","2.6102","2.6102","2.5373","7.19M","-1.90%"
"07/06/2020","2.6081","2.4077","2.6081","2.4077","10.58M","8.07%"
"07/05/2020","2.4133","2.4591","2.4701","2.3908","7.01M","-1.89%"
"07/04/2020","2.4599","2.4135","2.4929","2.4131","6.97M","1.74%"
"07/03/2020","2.4179","2.3578","2.4530","2.3504","7.83M","2.58%"
"07/02/2020","2.3572","2.3757","2.3862","2.3067","6.92M","-0.83%"
"07/01/2020","2.3769","2.3673","2.4020","2.3561","5.46M","0.44%"
"06/30/2020","2.3664","2.3805","2.3877","2.3449","3.47M","-0.55%"
"06/29/2020","2.3796","2.3679","2.4131","2.3269","6.46M","0.49%"
"06/28/2020","2.3679","2.3310","2.4007","2.3039","4.71M","1.55%"
"06/27/2020","2.3317","2.4809","2.4846","2.2072","8.65M","-6.00%"
"06/26/2020","2.4806","2.4785","2.5084","2.3944","6.75M","0.02%"
"06/25/2020","2.4800","2.5000","2.5276","2.4428","4.62M","-0.77%"
"06/24/2020","2.4993","2.5711","2.5975","2.4595","7.25M","-2.80%"
"06/23/2020","2.5714","2.5867","2.5959","2.5588","4.78M","-0.57%"
"06/22/2020","2.5862","2.5110","2.6014","2.5103","6.51M","2.88%"
"06/21/2020","2.5137","2.5381","2.5520","2.5107","3.71M","-0.89%"
"06/20/2020","2.5364","2.5253","2.5580","2.4730","5.18M","0.47%"
"06/19/2020","2.5245","2.5362","2.5500","2.5034","4.67M","-0.49%"
"06/18/2020","2.5369","2.5680","2.5733","2.5012","4.36M","-1.23%"
"06/17/2020","2.5685","2.5551","2.6013","2.5235","6.09M","0.57%"
"06/16/2020","2.5540","2.5309","2.5630","2.5216","4.33M","0.87%"
"06/15/2020","2.5319","2.5684","2.5699","2.4287","7.70M","-1.41%"
"06/14/2020","2.5682","2.6056","2.6056","2.5314","3.73M","-1.39%"
"06/13/2020","2.6044","2.5960","2.6184","2.5592","3.76M","0.29%"
"06/12/2020","2.5969","2.5107","2.6226","2.4876","6.37M","3.08%"
"06/11/2020","2.5193","2.7574","2.7724","2.4400","11.33M","-8.60%"
"06/10/2020","2.7562","2.7514","2.7796","2.7134","5.91M","0.25%"
"06/09/2020","2.7492","2.7892","2.7986","2.7078","6.67M","-1.42%"
"06/08/2020","2.7887","2.8093","2.8170","2.7535","5.80M","-0.75%"
"06/07/2020","2.8098","2.7982","2.8270","2.7381","6.97M","0.38%"
"06/06/2020","2.7992","2.8141","2.8444","2.7775","6.96M","-0.54%"
"06/05/2020","2.8145","2.7206","2.8640","2.7135","9.93M","3.47%"
"06/04/2020","2.7201","2.6972","2.7479","2.6735","6.33M","0.90%"
"06/03/2020","2.6958","2.6738","2.7026","2.6341","6.62M","0.67%"
"06/02/2020","2.6778","2.8255","2.8916","2.5924","13.95M","-5.06%"
"06/01/2020","2.8205","2.6689","2.8276","2.6680","9.83M","5.47%"
"05/31/2020","2.6742","2.7682","2.7693","2.6533","8.79M","-3.55%"
"05/30/2020","2.7726","2.6171","2.7762","2.5982","8.05M","6.08%"
"05/29/2020","2.6138","2.6121","2.6680","2.5944","6.00M","0.15%"
"05/28/2020","2.6100","2.5690","2.6183","2.5207","5.58M","1.50%"
"05/27/2020","2.5715","2.5035","2.5766","2.5000","5.43M","2.72%"
"05/26/2020","2.5033","2.5304","2.5364","2.4602","4.36M","-1.00%"
"05/25/2020","2.5286","2.4788","2.5457","2.4547","5.04M","1.43%"
"05/24/2020","2.4929","2.5630","2.6037","2.4927","8.10M","-2.71%"
"05/23/2020","2.5624","2.5956","2.6209","2.5452","6.94M","-1.27%"
"05/22/2020","2.5954","2.4616","2.6331","2.4433","9.74M","5.46%"
"05/21/2020","2.4611","2.5949","2.6159","2.4176","8.36M","-5.23%"
"05/20/2020","2.5970","2.6543","2.6730","2.5416","10.30M","-2.21%"
"05/19/2020","2.6558","2.6617","2.6682","2.5853","7.46M","-0.36%"
"05/18/2020","2.6653","2.6206","2.7402","2.6123","11.15M","1.74%"
"05/17/2020","2.6196","2.6281","2.6709","2.5982","6.92M","-0.57%"
"05/16/2020","2.6346","2.5843","2.6804","2.5709","9.97M","1.84%"
"05/15/2020","2.5869","2.6265","2.6581","2.5352","11.75M","-1.37%"
"05/14/2020","2.6228","2.5247","2.6490","2.4750","11.04M","3.93%"
"05/13/2020","2.5236","2.4402","2.5543","2.4230","7.23M","3.41%"
"05/12/2020","2.4404","2.3966","2.4617","2.3953","7.40M","1.35%"
"05/11/2020","2.4079","2.4461","2.4876","2.2787","12.90M","-1.63%"
"05/10/2020","2.4479","2.7486","2.7508","2.2970","20.14M","-11.11%"
"05/09/2020","2.7538","2.7532","2.8298","2.7358","9.22M","0.03%"
"05/08/2020","2.7530","2.7588","2.8223","2.7010","9.48M","-0.08%"
"05/07/2020","2.7553","2.6419","2.7880","2.6053","13.49M","4.08%"
"05/06/2020","2.6473","2.7730","2.8190","2.6473","8.10M","-4.47%"
"05/05/2020","2.7713","2.7710","2.8261","2.7211","6.47M","0.00%"
"05/04/2020","2.7712","2.8406","2.8440","2.6364","11.59M","-2.35%"
"05/03/2020","2.8380","2.9409","3.0079","2.7866","10.31M","-3.46%"
"05/02/2020","2.9397","2.8698","2.9484","2.8545","6.57M","2.37%"
"05/01/2020","2.8717","2.8247","2.9270","2.8228","8.74M","1.74%"
"04/30/2020","2.8225","3.0072","3.1087","2.7586","19.75M","-6.01%"
"04/29/2020","3.0030","2.7620","3.0887","2.7581","21.93M","8.54%"
"04/28/2020","2.7668","2.7446","2.7726","2.6882","8.62M","0.94%"
"04/27/2020","2.7411","2.7381","2.8102","2.6893","12.01M","0.15%"
"04/26/2020","2.7369","2.6997","2.7771","2.6832","8.18M","1.24%"
"04/25/2020","2.7034","2.7061","2.7990","2.6705","8.87M","-0.10%"
"04/24/2020","2.7062","2.6749","2.7367","2.6691","8.04M","0.95%"
"04/23/2020","2.6808","2.6240","2.7423","2.5805","9.41M","2.18%"
"04/22/2020","2.6237","2.5205","2.6493","2.5067","6.24M","4.12%"
"04/21/2020","2.5199","2.5031","2.5658","2.4841","8.40M","0.51%"
"04/20/2020","2.5070","2.5987","2.6896","2.4401","16.42M","-3.41%"
"04/19/2020","2.5955","2.7266","2.7334","2.5547","11.32M","-4.85%"
"04/18/2020","2.7279","2.6191","2.7615","2.6146","7.75M","4.40%"
"04/17/2020","2.6129","2.6574","2.6722","2.5849","7.85M","-1.61%"
"04/16/2020","2.6557","2.3839","2.7159","2.3406","16.56M","10.59%"
"04/15/2020","2.4015","2.4618","2.4967","2.3928","6.87M","-2.57%"
"04/14/2020","2.4648","2.4428","2.5017","2.4146","5.43M","0.96%"
"04/13/2020","2.4414","2.4855","2.4855","2.3489","12.27M","-2.15%"
"04/12/2020","2.4950","2.5072","2.5892","2.4571","6.69M","-0.61%"
"04/11/2020","2.5104","2.5003","2.5454","2.4226","6.40M","0.67%"
"04/10/2020","2.4937","2.7269","2.7457","2.4230","13.46M","-8.49%"
"04/09/2020","2.7250","2.7439","2.7591","2.6860","5.85M","-0.83%"
"04/08/2020","2.7478","2.6308","2.7929","2.5859","12.81M","4.35%"
"04/07/2020","2.6332","2.7552","2.8199","2.5530","15.23M","-4.64%"
"04/06/2020","2.7612","2.3505","2.7633","2.3505","18.77M","17.50%"
"04/05/2020","2.3499","2.3607","2.3869","2.3161","5.09M","-0.29%"
"04/04/2020","2.3568","2.3312","2.3970","2.2868","8.09M","1.05%"
"04/03/2020","2.3324","2.2859","2.3827","2.2757","9.49M","1.86%"
"04/02/2020","2.2899","2.2668","2.4729","2.2544","14.72M","1.56%"
"04/01/2020","2.2547","2.2120","2.2747","2.1521","10.42M","2.12%"
"03/31/2020","2.2079","2.2258","2.2537","2.1850","6.84M","-0.84%"
"03/30/2020","2.2265","2.1152","2.2738","2.1090","9.21M","5.32%"
"03/29/2020","2.1140","2.2095","2.2148","2.1014","6.94M","-3.83%"
"03/28/2020","2.1982","2.1681","2.2354","2.0945","12.97M","0.26%"
"03/27/2020","2.1926","2.3246","2.3647","2.1926","11.90M","-5.69%"
"03/26/2020","2.3248","2.2965","2.3409","2.2621","8.83M","1.22%"
"03/25/2020","2.2967","2.3429","2.3663","2.2335","10.90M","-2.05%"
"03/24/2020","2.3448","2.2934","2.3713","2.2726","13.13M","2.50%"
"03/23/2020","2.2877","2.1342","2.3354","2.0891","18.15M","7.25%"
"03/22/2020","2.1330","2.2603","2.3791","2.1139","19.80M","-6.18%"
"03/21/2020","2.2735","2.2067","2.3500","2.1120","21.09M","3.30%"
"03/20/2020","2.2009","2.2767","2.5172","1.9530","35.33M","-3.49%"
"03/19/2020","2.2806","2.0028","2.3877","1.9728","20.84M","14.04%"
"03/18/2020","1.9999","1.9755","2.0045","1.8748","17.23M","1.60%"
"03/17/2020","1.9684","1.8952","2.0269","1.8728","20.26M","4.39%"
"03/16/2020","1.8856","2.0426","2.0490","1.7230","38.92M","-7.70%"
"03/15/2020","2.0430","1.9615","2.1446","1.9428","19.78M","4.38%"
"03/14/2020","1.9573","2.1042","2.1257","1.9371","23.80M","-7.25%"
"03/13/2020","2.1104","1.7643","2.2328","1.3767","97.44M","17.87%"
"03/12/2020","1.7905","3.0679","3.0813","1.7201","53.01M","-41.57%"
"03/11/2020","3.0643","3.0711","3.1164","2.8550","11.16M","-0.12%"
"03/10/2020","3.0679","3.0668","3.1503","3.0089","11.64M","0.22%"
"03/09/2020","3.0612","3.0505","3.1598","2.8583","21.49M","0.55%"
"03/08/2020","3.0444","3.6411","3.6411","3.0031","17.85M","-16.50%"
"03/07/2020","3.6462","3.8363","3.8381","3.6229","4.91M","-4.97%"
"03/06/2020","3.8369","3.7606","3.8503","3.7218","5.90M","1.96%"
"03/05/2020","3.7633","3.5906","3.8355","3.5906","7.65M","4.76%"
"03/04/2020","3.5922","3.6244","3.6695","3.5202","5.97M","-0.89%"
"03/03/2020","3.6243","3.7092","3.7131","3.5573","8.17M","-2.33%"
"03/02/2020","3.7106","3.5017","3.7587","3.4930","9.92M","5.76%"
"03/01/2020","3.5084","3.5182","3.6489","3.4202","9.44M","-0.02%"
"02/29/2020","3.5090","3.5172","3.6554","3.5049","8.26M","-0.33%"
"02/28/2020","3.5206","3.6234","3.6792","3.3587","14.91M","-2.71%"
"02/27/2020","3.6185","3.5316","3.7295","3.3893","17.34M","2.34%"
"02/26/2020","3.5359","4.0797","4.1074","3.3267","29.88M","-13.25%"
"02/25/2020","4.0759","4.1221","4.2345","3.9407","18.71M","-1.18%"
"02/24/2020","4.1246","4.3770","4.3983","3.9207","15.68M","-6.10%"
"02/23/2020","4.3924","4.1003","4.4006","4.0850","9.42M","7.06%"
"02/22/2020","4.1029","4.0513","4.1548","3.9831","7.86M","1.27%"
"02/21/2020","4.0514","4.0010","4.1903","3.9483","12.35M","1.27%"
"02/20/2020","4.0005","3.9636","4.0559","3.8333","18.30M","0.56%"
"02/19/2020","3.9781","4.5820","4.6022","3.6907","14.36M","-13.14%"
"02/18/2020","4.5800","4.3571","4.6473","4.2555","13.15M","5.28%"
"02/17/2020","4.3504","4.3730","4.4025","4.0320","21.50M","-0.85%"
"02/16/2020","4.3876","4.7446","4.8598","4.0498","22.42M","-7.53%"
"02/15/2020","4.7447","5.3761","5.3906","4.5271","17.94M","-11.72%"
