"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2022","0.009338","0.008812","0.009338","0.008812","4.75K","5.97%"
"02/21/2022","0.008812","0.009054","0.009054","0.008812","0.70K","-2.66%"
"02/20/2022","0.009054","0.009054","0.009054","0.009054","","0.00%"
"02/19/2022","0.009054","0.009054","0.009054","0.009054","","0.00%"
"02/18/2022","0.009054","0.010500","0.010500","0.009054","0.00K","-13.78%"
"02/17/2022","0.010500","0.010500","0.010500","0.010500","","0.00%"
"02/16/2022","0.010500","0.009900","0.010500","0.009900","1.03K","6.06%"
"02/15/2022","0.009900","0.008921","0.010829","0.008921","1.19K","10.98%"
"02/14/2022","0.008921","0.009475","0.009475","0.008921","0.00K","-5.85%"
"02/13/2022","0.009475","0.010721","0.010721","0.009475","2.15K","-11.62%"
"02/12/2022","0.010721","0.010721","0.010721","0.010721","","0.00%"
"02/11/2022","0.010721","0.010721","0.010721","0.010721","","0.00%"
"02/10/2022","0.010721","0.010211","0.010721","0.010200","16.21K","4.99%"
"02/09/2022","0.010211","0.009338","0.011422","0.009338","3.19K","9.35%"
"02/08/2022","0.009338","0.009338","0.009338","0.009338","","0.00%"
"02/07/2022","0.009338","0.009338","0.009338","0.009338","","0.00%"
"02/06/2022","0.009338","0.009477","0.010466","0.009338","6.72K","-1.48%"
"02/05/2022","0.009477","0.009700","0.010596","0.009477","3.92K","-2.29%"
"02/04/2022","0.009700","0.009210","0.009700","0.009092","2.33K","5.32%"
"02/03/2022","0.009210","0.009210","0.009210","0.009210","","0.00%"
"02/02/2022","0.009210","0.009022","0.009210","0.008757","8.03K","2.08%"
"02/01/2022","0.009022","0.009623","0.009623","0.009022","1.12K","-6.25%"
"01/31/2022","0.009623","0.009700","0.009700","0.008757","1.02K","-0.79%"
"01/30/2022","0.009700","0.009063","0.009700","0.009063","0.02K","7.02%"
"01/29/2022","0.009063","0.009063","0.009063","0.009063","","0.00%"
"01/28/2022","0.009063","0.009063","0.009063","0.009063","","0.00%"
"01/27/2022","0.009063","0.009063","0.009063","0.009063","","0.00%"
"01/26/2022","0.009063","0.009309","0.009681","0.009063","1.10K","-2.64%"
"01/25/2022","0.009309","0.008598","0.009309","0.008598","46.32K","8.27%"
"01/24/2022","0.008598","0.009261","0.009261","0.008598","46.02K","-7.16%"
"01/23/2022","0.009261","0.008739","0.009261","0.008739","14.87K","5.98%"
"01/22/2022","0.008739","0.009514","0.009514","0.008710","101.87K","-8.15%"
"01/21/2022","0.009514","0.010807","0.010807","0.009514","22.31K","-11.97%"
"01/20/2022","0.010807","0.010997","0.011686","0.010807","991.65K","-4.22%"
"01/19/2022","0.011282","0.011506","0.011675","0.011028","60.96K","-1.94%"
"01/18/2022","0.011506","0.011774","0.011896","0.011440","74.26K","-2.28%"
"01/17/2022","0.011774","0.011695","0.012174","0.011572","58.82K","0.68%"
"01/16/2022","0.011695","0.011695","0.012364","0.011358","77.66K","-0.01%"
"01/15/2022","0.011695","0.011800","0.012065","0.011535","117.53K","-0.89%"
"01/14/2022","0.011800","0.011811","0.012254","0.011681","109.67K","-0.09%"
"01/13/2022","0.011811","0.012160","0.012411","0.011574","77.58K","-2.87%"
"01/12/2022","0.012160","0.012442","0.012487","0.011956","224.81K","-2.26%"
"01/11/2022","0.012442","0.012331","0.012734","0.011748","105.29K","0.90%"
"01/10/2022","0.012331","0.011990","0.013280","0.011753","161.68K","2.85%"
"01/09/2022","0.011990","0.010983","0.012192","0.010870","119.90K","9.17%"
"01/08/2022","0.010983","0.010966","0.011281","0.010730","45.99K","0.15%"
"01/07/2022","0.010966","0.010984","0.011360","0.010730","28.93K","-0.16%"
"01/06/2022","0.010984","0.011053","0.011449","0.010806","18.70K","-0.63%"
"01/05/2022","0.011053","0.011909","0.012186","0.010874","22.46K","-7.18%"
"01/04/2022","0.011909","0.011898","0.012188","0.011655","9.69K","0.09%"
"01/03/2022","0.011898","0.011887","0.012138","0.011500","17.23K","0.10%"
"01/02/2022","0.011887","0.011846","0.012170","0.011060","21.96K","0.35%"
"01/01/2022","0.011846","0.011737","0.012552","0.011064","9.30K","0.93%"
"12/31/2021","0.011737","0.012091","0.012890","0.011079","6.35K","-2.93%"
"12/30/2021","0.012091","0.011212","0.013783","0.011190","13.12K","7.84%"
"12/29/2021","0.011212","0.011858","0.012747","0.010730","99.57K","-5.45%"
"12/28/2021","0.011858","0.012436","0.012830","0.011757","10.95K","-4.65%"
"12/27/2021","0.012436","0.012786","0.013013","0.011866","11.78K","-2.74%"
"12/26/2021","0.012786","0.012298","0.012838","0.011757","11.57K","3.97%"
"12/25/2021","0.012298","0.012338","0.012967","0.012000","5.71K","0.69%"
"12/24/2021","0.012213","0.012899","0.013319","0.012000","13.97K","-5.31%"
"12/23/2021","0.012899","0.012484","0.013045","0.012262","13.30K","3.32%"
"12/22/2021","0.012484","0.012745","0.013001","0.012230","13.64K","-2.05%"
"12/21/2021","0.012745","0.012548","0.012952","0.012212","7.78K","1.57%"
"12/20/2021","0.012548","0.012542","0.012978","0.012171","22.13K","0.05%"
"12/19/2021","0.012542","0.012981","0.013150","0.012166","9.39K","-3.39%"
"12/18/2021","0.012981","0.012682","0.013222","0.012106","9.30K","2.24%"
"12/17/2021","0.012697","0.012832","0.013125","0.012130","32.81K","-1.05%"
"12/16/2021","0.012832","0.012756","0.013440","0.012610","5.42K","0.60%"
"12/15/2021","0.012756","0.013133","0.013133","0.012259","9.11K","-2.87%"
"12/14/2021","0.013133","0.012452","0.013296","0.012255","30.01K","5.48%"
"12/13/2021","0.012452","0.013669","0.013743","0.012002","17.67K","-8.91%"
"12/12/2021","0.013669","0.013970","0.014179","0.012966","130.60K","-2.15%"
"12/11/2021","0.013970","0.013623","0.014121","0.013471","9.81K","2.54%"
"12/10/2021","0.013623","0.013852","0.014279","0.013510","9.37K","-1.65%"
"12/09/2021","0.013852","0.014090","0.014508","0.013510","5.93K","-1.69%"
"12/08/2021","0.014090","0.013883","0.014725","0.013702","17.40K","1.50%"
"12/07/2021","0.013883","0.014061","0.014760","0.013723","6.42K","-1.27%"
"12/06/2021","0.014061","0.014416","0.014749","0.013823","9.05K","-2.46%"
"12/05/2021","0.014416","0.014356","0.014831","0.013920","6.01K","0.41%"
"12/04/2021","0.014356","0.014967","0.015217","0.013718","146.50K","-4.08%"
"12/03/2021","0.014967","0.015716","0.016120","0.014499","35.12K","-4.76%"
"12/02/2021","0.015716","0.015506","0.016060","0.015370","2.23K","1.35%"
"12/01/2021","0.015506","0.016046","0.016483","0.015370","7.91K","-3.37%"
"11/30/2021","0.016046","0.016007","0.016289","0.015370","10.08K","0.25%"
"11/29/2021","0.016007","0.015776","0.016483","0.015400","18.39K","1.46%"
"11/28/2021","0.015776","0.015213","0.016236","0.014901","57.81K","3.70%"
"11/27/2021","0.015213","0.015166","0.016139","0.014685","16.28K","0.31%"
