,Date,returns_BNB_USD,returns_BTC_USD,returns_Dogecoin,returns_Ethereum,returns_Litecoin,returns_NEO_USD,returns_NXT_USD,returns_PPC_USD,returns_Stellar,returns_Tether,returns_TRX_USD,returns_XEM_USD,returns_XRP
351,2021-12-02,-0.0113,-0.0128,0.0006,-0.0154,-0.0254,-0.0217,0.013500000000000002,-0.18710000000000002,0.0336,0.0001,0.0067,-0.0109,-0.0176
352,2021-12-01,0.009300000000000001,0.0055000000000000005,-0.023799999999999998,-0.009899999999999999,0.0034000000000000002,-0.0034999999999999996,-0.0337,-0.0417,-0.023399999999999997,-0.0003,0.0031,-0.008100000000000001,-0.008100000000000001
353,2021-11-30,-0.0034000000000000002,-0.015700000000000002,-0.0025,0.0418,0.0127,-0.023700000000000002,0.0025,0.3333,0.022000000000000002,-0.0001,0.0002,-0.0058,0.008199999999999999
354,2021-11-29,0.0196,0.0091,0.0359,0.034,0.0296,0.0098,0.0146,-0.1588,0.0144,0.0001,0.0152,0.0331,0.021099999999999997
355,2021-11-28,0.018799999999999997,0.0454,0.011899999999999999,0.049400000000000006,0.0225,0.0134,0.037000000000000005,0.064,-0.006999999999999999,0.0001,0.018600000000000002,0.013600000000000001,0.024900000000000002
356,2021-11-27,0.021400000000000002,0.0204,0.0196,0.0149,0.0005,0.013600000000000001,0.0031,-0.0433,-0.0089,0.0002,0.0143,0.0177,0.0074
357,2021-11-26,-0.08,-0.0891,-0.09,-0.1075,-0.12390000000000001,-0.0993,-0.04650000000000001,-0.2139,-0.0368,0.0,-0.0801,-0.0814,-0.0999
358,2021-11-25,0.0816,0.031200000000000002,0.0171,0.057699999999999994,0.0495,0.0496,-0.0219,-0.1341,0.043,0.0004,0.0219,0.0277,0.009300000000000001
359,2021-11-24,-0.0012,-0.0068000000000000005,-0.0415,-0.0154,-0.0194,-0.0294,0.0048,0.3636,-0.0383,0.0,-0.048600000000000004,-0.0192,-0.0364
360,2021-11-23,0.0565,0.0231,0.0322,0.062,0.0349,0.003,0.028300000000000002,0.1325,0.0126,-0.0005,0.0108,0.018600000000000002,0.0354
361,2021-11-22,-0.0436,-0.0424,-0.0278,-0.0424,-0.057699999999999994,-0.0322,-0.0538,-0.1104,-0.0223,-0.0003,-0.045599999999999995,-0.054900000000000004,-0.0213
362,2021-11-21,-0.0316,-0.0159,-0.0305,-0.0319,-0.0216,-0.0137,-0.005600000000000001,0.0125,-0.013000000000000001,0.0002,0.0141,0.0003,-0.0348
363,2021-11-20,0.0401,0.0277,0.0002,0.0264,0.0408,0.0149,0.0168,0.08839999999999999,-0.015300000000000001,0.0,0.012199999999999999,0.0277,0.006
364,2021-11-19,0.09230000000000001,0.0196,0.0525,0.07339999999999999,0.0645,0.042699999999999995,0.0018,-0.0097,0.0789,0.0003,0.0333,0.0364,0.0464
365,2021-11-18,-0.0802,-0.0558,-0.0682,-0.0674,-0.1092,-0.0796,-0.0766,-0.12710000000000002,-0.0529,0.0002,-0.09570000000000001,-0.1148,-0.0496
366,2021-11-17,-0.018000000000000002,0.0044,0.0027,0.0197,-0.0017000000000000001,0.0098,-0.0011,-0.201,0.008,0.0002,0.0167,0.0711,0.0066
367,2021-11-16,-0.0704,-0.0541,-0.07690000000000001,-0.07780000000000001,-0.12369999999999999,-0.08900000000000001,-0.0213,-0.0155,-0.08900000000000001,0.0003,-0.1166,-0.0768,-0.07139999999999999
368,2021-11-15,-0.026600000000000002,-0.0292,-0.022799999999999997,-0.013500000000000002,-0.059800000000000006,-0.029900000000000003,-0.034300000000000004,0.057800000000000004,-0.0005,-0.0003,0.057800000000000004,0.0064,-0.0132
369,2021-11-14,0.002,0.0165,0.0053,-0.0040999999999999995,0.0842,-0.0118,-0.0108,0.0,-0.0032,0.0001,0.0404,0.0029,-0.0012
370,2021-11-13,0.0361,0.0039000000000000003,0.0069,-0.0049,0.025099999999999997,0.037000000000000005,0.0068000000000000005,0.1232,-0.0018,-0.0001,0.0421,0.015,0.0008
371,2021-11-12,-0.003,-0.01,-0.0045000000000000005,-0.0113,-0.042300000000000004,-0.026000000000000002,-0.0219,-0.1392,-0.0305,-0.0001,-0.0089,-0.0178,-0.0219
372,2021-11-11,0.022799999999999997,-0.0024,0.019799999999999998,0.0187,0.0077,0.005600000000000001,0.027000000000000003,-0.1398,0.019,0.0003,0.0207,0.0097,0.0191
373,2021-11-10,-0.0317,-0.0296,-0.065,-0.0207,-0.006500000000000001,-0.0799,-0.042300000000000004,0.7314,-0.0696,-0.0001,-0.0667,-0.0703,-0.0508
374,2021-11-09,-0.028900000000000002,-0.0088,-0.031200000000000002,-0.0159,0.14550000000000002,0.038900000000000004,0.0144,-0.0115,0.0913,-0.0002,0.0401,0.008,-0.020099999999999996
375,2021-11-08,0.0066,0.0675,0.06,0.0426,0.13369999999999999,0.0928,0.018799999999999997,0.07980000000000001,0.0397,-0.0004,0.0524,-0.049699999999999994,0.0525
376,2021-11-07,0.0207,0.0287,0.0177,0.021,0.0218,0.028300000000000002,0.0026,0.0271,0.0129,0.0,0.0191,-0.044000000000000004,0.0579
377,2021-11-06,0.0478,0.0079,0.003,0.0095,-0.0134,-0.0048,-0.013000000000000001,-0.01,0.0003,-0.0002,-0.009300000000000001,0.0315,-0.0060999999999999995
378,2021-11-05,0.087,-0.0066,-0.0104,-0.013300000000000001,-0.012199999999999999,-0.0274,-0.0007000000000000001,-0.009300000000000001,-0.029500000000000002,0.0004,0.001,0.0867,-0.0359
379,2021-11-04,-0.0171,-0.0235,-0.019799999999999998,-0.0146,-0.0189,-0.011000000000000001,-0.0451,0.062400000000000004,-0.0393,0.0002,-0.0236,-0.0418,-0.0070999999999999995
380,2021-11-03,0.0254,-0.0055000000000000005,-0.0161,0.0034999999999999996,0.0311,0.013300000000000001,0.021,-0.1091,0.006999999999999999,-0.0003,-0.0137,-0.032,0.0661
381,2021-11-02,0.0051,0.0381,0.0058,0.061399999999999996,0.0159,0.0259,-0.0138,0.059699999999999996,0.0441,0.0001,0.0678,0.10869999999999999,0.0394
382,2021-11-01,0.0513,-0.0066,-0.029300000000000003,0.0078000000000000005,0.028900000000000002,0.0132,-0.0053,-0.057999999999999996,-0.018000000000000002,0.0,-0.0102,0.015700000000000002,-0.0184
383,2021-10-31,-0.0068000000000000005,-0.008199999999999999,0.0425,-0.0077,0.0116,0.0479,0.0684,0.1531,0.0395,0.0001,0.004699999999999999,0.0336,0.0263
384,2021-10-30,-0.0025,-0.0064,-0.0678,-0.021099999999999997,-0.0354,-0.011699999999999999,0.0069,-0.0103,-0.0083,0.0003,0.0165,0.0808,0.0029
385,2021-10-29,0.076,0.027000000000000003,-0.0387,0.0301,0.0325,0.043899999999999995,0.0011,0.1211,0.0556,-0.0002,0.043899999999999995,0.0559,0.0218
386,2021-10-28,0.0967,0.036699999999999997,0.2619,0.0925,0.0592,0.055999999999999994,0.0253,-0.0452,0.035699999999999996,-0.0003,0.0519,0.0593,0.0649
387,2021-10-27,-0.0613,-0.0305,-0.07139999999999999,-0.050300000000000004,-0.09029999999999999,-0.11599999999999999,-0.0337,-0.0259,-0.1134,0.0006,-0.1043,-0.1105,-0.1023
388,2021-10-26,-0.014199999999999999,-0.044500000000000005,-0.0345,-0.021400000000000002,0.0108,-0.0042,-0.0348,0.0326,-0.0378,0.0,0.0034999999999999996,-0.0046,0.0105
389,2021-10-25,0.0191,0.037000000000000005,-0.0394,0.0336,0.0262,0.0155,0.0374,0.0,0.0415,0.0001,0.0161,0.011899999999999999,0.011899999999999999
390,2021-10-24,-0.019799999999999998,-0.0074,0.0981,-0.0206,-0.0301,-0.020499999999999997,-0.0086,-0.0611,-0.015300000000000001,-0.0001,-0.0149,-0.0232,-0.0102
391,2021-10-23,0.0138,0.0098,0.027000000000000003,0.049800000000000004,0.028399999999999998,0.0064,0.0036,-0.1514,0.0159,0.0001,0.0084,0.0074,0.004
392,2021-10-22,0.0163,-0.024,0.0089,-0.020499999999999997,-0.029500000000000002,-0.013000000000000001,-0.03,0.16469999999999999,-0.0024,-0.0002,0.0028000000000000004,0.0077,0.0008
393,2021-10-21,-0.0599,-0.0574,-0.048799999999999996,-0.0254,-0.051,-0.0091,-0.08199999999999999,-0.1398,-0.0482,-0.0002,-0.0352,-0.0039000000000000003,-0.0483
394,2021-10-20,0.026600000000000002,0.0273,0.0378,0.073,0.0983,0.059699999999999996,0.09050000000000001,0.09939999999999999,0.0475,0.0,0.0256,0.038,0.0481
395,2021-10-19,0.0064,0.0355,-0.006999999999999999,0.0345,0.0172,-0.002,-0.030899999999999997,0.0,-0.014199999999999999,0.0003,0.0253,-0.0053,0.0074
396,2021-10-18,0.0304,0.0085,0.04,-0.0255,0.009899999999999999,-0.0049,0.024700000000000003,-0.0431,-0.0084,-0.0001,-0.0058,0.0052,-0.009000000000000001
397,2021-10-17,0.012,0.0106,0.0028000000000000004,0.004699999999999999,-0.0103,-0.025699999999999997,0.037000000000000005,0.0068000000000000005,-0.0347,0.0,0.001,-0.027000000000000003,-0.0362
398,2021-10-16,-0.0194,-0.013600000000000001,0.0128,-0.0102,-0.0216,-0.0055000000000000005,-0.03,0.026600000000000002,0.0967,0.0001,0.0002,-0.0039000000000000003,-0.0063
399,2021-10-15,0.004,0.0759,0.0064,0.0202,0.04769999999999999,-0.0076,0.0443,0.031,-0.0202,-0.0002,0.0132,-0.029500000000000002,0.0070999999999999995
400,2021-10-14,0.0043,-0.0005,-0.0001,0.0508,0.0202,0.0017000000000000001,-0.0032,0.0226,0.0029,0.0,-0.0066,0.0115,0.004699999999999999
401,2021-10-13,0.058499999999999996,0.0253,0.0288,0.0336,0.028399999999999998,0.0118,0.0176,0.0024,0.1059,0.0001,0.0265,0.0177,0.024700000000000003
402,2021-10-12,0.075,-0.026099999999999998,-0.0229,-0.015600000000000001,-0.037000000000000005,-0.0192,-0.0141,-0.0521,-0.0348,-0.0001,-0.018000000000000002,-0.0345,-0.0325
403,2021-10-11,0.022799999999999997,0.0506,0.0095,0.0381,0.0253,-0.0032,0.0471,0.0215,0.0394,0.0,-0.0034999999999999996,0.0286,0.0017000000000000001
404,2021-10-10,-0.0415,-0.005,-0.0707,-0.044500000000000005,-0.0276,-0.0718,-0.0337,-0.0368,-0.0603,-0.0002,-0.0526,-0.0462,-0.0204
405,2021-10-09,0.0072,0.0195,0.0129,0.0042,0.0231,0.0471,0.045599999999999995,0.029500000000000002,0.0504,0.0001,0.053200000000000004,0.0178,0.0919
406,2021-10-08,-0.044500000000000005,0.0025,0.0026,-0.0074,-0.0152,0.0139,-0.047599999999999996,0.0712,-0.022400000000000003,-0.0001,0.0241,0.0313,-0.0043
407,2021-10-07,0.0078000000000000005,-0.0278,-0.0449,0.003,0.0001,-0.0062,0.0026,-0.047400000000000005,-0.0377,-0.0001,-0.0005,0.0132,-0.009000000000000001
408,2021-10-06,-0.0167,0.0742,0.0092,0.0165,0.0271,-0.0064,0.09369999999999999,0.0588,0.1193,-0.0001,-0.0078000000000000005,0.0033,-0.008
409,2021-10-05,0.0368,0.0458,0.044000000000000004,0.0397,0.0363,0.0817,0.0548,0.09369999999999999,0.0291,0.0002,0.0288,0.0768,0.0415
410,2021-10-04,-0.0088,0.0209,0.08810000000000001,-0.0101,-0.0168,-0.0321,0.0139,0.013999999999999999,-0.013999999999999999,-0.0003,-0.0151,-0.023399999999999997,-0.0127
411,2021-10-03,0.0073,0.011899999999999999,0.0143,0.0084,0.0086,0.0499,0.015700000000000002,-0.025699999999999997,-0.0068000000000000005,0.0002,0.0159,0.017,0.0182
412,2021-10-02,0.013999999999999999,-0.01,-0.0187,0.0241,0.0175,0.001,-0.0069,-0.0096,0.0541,-0.0001,-0.0139,0.0008,-0.0048
413,2021-10-01,0.08689999999999999,0.0987,0.0908,0.10279999999999999,0.08349999999999999,0.0802,0.0636,0.0929,0.0776,0.0003,0.0601,0.08560000000000001,0.0922
414,2021-09-30,0.0547,0.0548,0.0281,0.052300000000000006,0.058499999999999996,0.0583,0.052000000000000005,0.0944,0.0326,0.0001,0.042,0.0623,0.0286
415,2021-09-29,0.1039,0.011899999999999999,0.009899999999999999,0.015700000000000002,0.03,0.030699999999999998,-0.0002,-0.01,0.0516,-0.0002,0.0325,0.027000000000000003,0.0377
416,2021-09-28,-0.0072,-0.026699999999999998,-0.0146,-0.0407,-0.0305,-0.0405,-0.0165,-0.037599999999999995,-0.0315,-0.0003,-0.0334,-0.045599999999999995,-0.031200000000000002
417,2021-09-27,-0.027000000000000003,-0.0229,-0.0253,-0.044800000000000006,-0.0384,-0.0339,-0.0074,-0.021099999999999997,-0.0405,-0.0005,-0.0203,-0.0373,-0.024
418,2021-09-26,-0.013999999999999999,0.011000000000000001,-0.0169,0.0482,-0.0006,-0.0084,-0.011399999999999999,0.0302,-0.0031,-0.0004,-0.031400000000000004,-0.008,0.004699999999999999
419,2021-09-25,-0.0158,-0.0039000000000000003,-0.0036,-0.0021,-0.0070999999999999995,-0.0184,-0.0349,0.0147,-0.0146,0.0003,-0.0181,-0.009000000000000001,-0.0048
420,2021-09-24,-0.07429999999999999,-0.0447,-0.0691,-0.0712,-0.0721,-0.0947,-0.0416,-0.0709,-0.07200000000000001,0.0003,-0.0696,-0.0849,-0.0567
421,2021-09-23,0.0127,0.0298,0.001,0.024399999999999998,0.0147,0.0209,0.029300000000000003,-0.0019,0.0351,0.0002,0.0044,0.0274,-0.0023
422,2021-09-22,0.10339999999999999,0.0718,0.1191,0.11449999999999999,0.09,0.1475,0.0104,0.05,0.1016,0.0003,0.11939999999999999,0.1162,0.1494
423,2021-09-21,-0.0558,-0.054400000000000004,-0.0338,-0.0721,-0.0564,-0.096,-0.0733,-0.09050000000000001,-0.0535,0.0003,-0.0341,-0.0775,-0.0519
424,2021-09-20,-0.1097,-0.0897,-0.10890000000000001,-0.1061,-0.1058,-0.1388,-0.1189,-0.0159,-0.10439999999999999,-0.0004,-0.1195,-0.14,-0.1211
425,2021-09-19,-0.005600000000000001,-0.022099999999999998,-0.0348,-0.0311,-0.0318,-0.0305,-0.0031,0.0,-0.027999999999999997,0.0001,-0.0209,-0.0268,-0.0256
426,2021-09-18,0.0111,0.0215,0.0064,0.011000000000000001,0.0085,0.0168,0.0159,-0.12480000000000001,0.0104,0.0,0.0058,0.0069,0.009000000000000001
427,2021-09-17,-0.0424,-0.0103,-0.0095,-0.0478,-0.0294,-0.0351,0.0154,-0.0765,-0.0353,-0.0001,-0.0926,-0.0412,-0.0223
428,2021-09-16,-0.016200000000000003,-0.0073,-0.0213,-0.0118,-0.0197,-0.0369,-0.0154,0.0,-0.029500000000000002,-0.0001,-0.0378,0.0088,-0.0271
429,2021-09-15,0.0408,0.0225,0.0294,0.053399999999999996,0.0333,0.016,0.0132,0.0,0.029900000000000003,0.0001,0.02,0.028300000000000002,0.0232
430,2021-09-14,0.0383,0.0471,0.0192,0.043899999999999995,0.0202,0.0676,0.0447,0.10339999999999999,0.038599999999999995,0.0001,0.1294,0.0316,0.0292
431,2021-09-13,-0.0432,-0.0241,-0.0591,-0.0363,-0.0217,-0.0623,-0.07490000000000001,0.003,-0.0432,0.0002,-0.0687,-0.044199999999999996,-0.049100000000000005
432,2021-09-12,0.0294,0.0199,0.0401,0.0431,0.0264,0.0536,0.0403,-0.0855,0.0245,-0.0002,0.17670000000000002,0.0278,0.0374
433,2021-09-11,0.01,0.0070999999999999995,0.0059,0.0187,0.025699999999999997,0.0203,-0.0202,0.06509999999999999,0.026699999999999998,0.0001,0.052199999999999996,0.0175,0.022799999999999997
434,2021-09-10,-0.04769999999999999,-0.0331,-0.0507,-0.0632,-0.0347,-0.049699999999999994,0.0178,0.0,-0.0455,0.0,-0.0239,-0.06709999999999999,-0.0294
435,2021-09-09,0.0159,0.006500000000000001,-0.017,-0.020499999999999997,0.0040999999999999995,0.0313,-0.0095,-0.0492,0.0070999999999999995,-0.0001,0.0029,0.023399999999999997,-0.011200000000000002
436,2021-09-08,-0.006500000000000001,-0.0148,0.0095,0.021,0.0091,-0.0128,-0.0733,0.036000000000000004,-0.013500000000000002,-0.0002,0.0886,-0.015600000000000001,-0.0216
437,2021-09-07,-0.1588,-0.11199999999999999,-0.177,-0.1284,-0.18899999999999997,-0.2191,-0.029500000000000002,-0.1091,-0.2121,0.0,-0.1795,-0.20079999999999998,-0.1918
438,2021-09-06,-0.0167,0.0177,-0.0172,-0.0059,-0.052300000000000006,-0.0336,-0.0455,-0.0436,0.0653,0.0,-0.0121,-0.0235,0.0642
439,2021-09-05,0.0143,0.0373,0.0507,0.0169,0.0909,0.1351,0.1371,0.0077,0.0758,0.0,0.0351,0.1186,0.0408
440,2021-09-04,0.0182,-0.002,0.010700000000000001,-0.013000000000000001,-0.0022,0.013500000000000002,0.0471,0.03,0.0029,0.0001,0.0005,0.0449,-0.0271
441,2021-09-03,0.009899999999999999,0.0144,0.0039000000000000003,0.039599999999999996,0.1591,0.0318,-0.0504,0.06280000000000001,0.0262,-0.0001,0.018000000000000002,0.0229,0.0285
442,2021-09-02,-0.0116,0.0092,0.002,-0.0121,0.0147,0.0045000000000000005,0.0066,0.0003,0.0163,0.0,0.0489,0.009399999999999999,0.0143
443,2021-09-01,0.0541,0.0358,0.0579,0.11720000000000001,0.0545,0.0583,0.0276,0.005,0.0398,-0.0001,0.0708,0.0446,0.042300000000000004
444,2021-08-31,0.0091,0.0032,0.0231,0.0636,0.024900000000000002,0.011000000000000001,-0.0102,0.0006,0.030699999999999998,-0.0001,0.0301,0.021099999999999997,0.07769999999999999
445,2021-08-30,-0.041100000000000005,-0.036699999999999997,0.0187,0.0011,-0.04,-0.0525,-0.0213,-0.0206,-0.0388,-0.0003,-0.026000000000000002,-0.0298,-0.0346
446,2021-08-29,-0.0128,-0.0023,-0.0165,-0.0067,-0.0067,-0.0022,0.010700000000000001,-0.0191,-0.0127,0.0001,0.002,-0.0043,-0.0042
447,2021-08-28,-0.0172,-0.0033,-0.0629,-0.0091,-0.0037,-0.0179,-0.011200000000000002,-0.06309999999999999,-0.027200000000000002,0.0,0.0,-0.023700000000000002,-0.038900000000000004
448,2021-08-27,0.035,0.0479,0.1002,0.0582,0.0508,0.0819,0.0024,0.0045000000000000005,0.0659,0.0003,0.0626,0.050199999999999995,0.1118
449,2021-08-26,-0.051,-0.044000000000000004,-0.0819,-0.0417,-0.0575,-0.0891,-0.0308,-0.0213,-0.0661,0.0001,-0.0513,-0.0858,-0.0876
450,2021-08-25,0.0664,0.026699999999999998,0.0077,0.0173,0.024399999999999998,0.0139,-0.0095,0.0235,0.023700000000000002,-0.0001,0.0345,0.0417,0.0335
451,2021-08-24,-0.0554,-0.0368,-0.09029999999999999,-0.0441,-0.0717,-0.0883,-0.0167,-0.0594,-0.0748,0.0,-0.058499999999999996,-0.0661,-0.08810000000000001
452,2021-08-23,0.114,0.005600000000000001,0.0149,0.024900000000000002,0.0058,0.0981,0.0138,-0.0434,0.017,-0.0003,0.0219,0.0463,0.0167
453,2021-08-22,0.0001,0.008100000000000001,0.032799999999999996,0.0046,0.0347,0.0034999999999999996,0.0004,0.0478,0.0028000000000000004,0.0,-0.0001,-0.0042,0.0075
454,2021-08-21,-0.0137,-0.009399999999999999,-0.049100000000000005,-0.0183,-0.021099999999999997,-0.0208,-0.021099999999999997,0.0005,-0.0347,0.0002,-0.0285,-0.0125,-0.0369
455,2021-08-20,0.054400000000000004,0.054900000000000004,-0.0068000000000000005,0.031200000000000002,0.0449,0.0405,0.0592,0.036000000000000004,0.048600000000000004,0.0003,0.0255,0.0346,0.0229
456,2021-08-19,0.0882,0.0452,0.062,0.0557,0.053399999999999996,0.0529,0.0223,0.0345,0.07339999999999999,-0.0001,0.044000000000000004,0.053,0.079
457,2021-08-18,-0.0137,0.001,0.014199999999999999,0.0008,-0.0118,-0.0049,-0.0406,-0.0223,0.002,0.0001,-0.006,-0.0271,0.0417
458,2021-08-17,-0.0339,-0.027000000000000003,-0.039599999999999996,-0.042300000000000004,-0.0521,-0.0803,0.013600000000000001,-0.0863,-0.0818,-0.0001,-0.0471,-0.08380000000000001,-0.07339999999999999
459,2021-08-16,0.0048,-0.0232,-0.096,-0.0487,-0.0362,-0.0435,-0.0318,0.0346,-0.0492,-0.0004,-0.0395,-0.0165,-0.0768
460,2021-08-15,0.0127,-0.0011,0.1594,0.013500000000000002,0.011000000000000001,0.0553,0.0089,0.0,-0.011699999999999999,0.0001,0.0038,0.022400000000000003,0.0034000000000000002
461,2021-08-14,-0.0048,-0.0158,0.0301,-0.0174,-0.0031,0.008199999999999999,0.0069,0.0,0.099,0.0002,0.0351,0.0472,0.1745
462,2021-08-13,0.0659,0.077,0.1192,0.0916,0.10830000000000001,0.1384,0.0417,0.0713,0.1,-0.0001,0.0638,0.083,0.1298
463,2021-08-12,-0.0152,-0.024700000000000003,-0.0363,-0.0379,-0.0318,-0.0024,0.1107,-0.0591,-0.031,0.0001,0.0079,-0.0406,-0.0471
464,2021-08-11,0.0526,-0.0014000000000000002,0.07919999999999999,0.0073,0.033,0.0435,0.0455,0.06849999999999999,0.08929999999999999,0.0,0.1185,0.039599999999999996,0.1891
465,2021-08-10,0.049100000000000005,-0.0147,-0.039599999999999996,-0.006999999999999999,-0.0067,0.0044,0.0043,0.0455,0.037599999999999995,0.0,0.0091,0.0288,0.0417
466,2021-08-09,0.037000000000000005,0.0576,0.0576,0.0501,0.11220000000000001,0.032,0.0725,0.0252,0.0409,0.0001,0.028900000000000002,0.043899999999999995,0.0489
467,2021-08-08,-0.0403,-0.0184,-0.084,-0.0462,-0.040999999999999995,-0.0397,-0.0259,-0.0385,-0.0633,-0.0001,-0.0453,-0.0572,-0.046
468,2021-08-07,0.0412,0.041100000000000005,0.2851,0.0929,0.056100000000000004,0.055999999999999994,0.07,0.022799999999999997,0.077,-0.0002,0.0467,0.0774,0.0933
469,2021-08-06,0.0123,0.0475,0.0177,0.022000000000000002,0.0308,0.013600000000000001,-0.027000000000000003,0.0861,0.0154,0.0,0.025699999999999997,0.0235,0.0189
470,2021-08-05,0.009000000000000001,0.0285,-0.0024,0.0374,0.0054,0.0074,0.0405,0.0545,-0.0009,0.0003,0.041100000000000005,0.0169,0.0033
471,2021-08-04,0.0362,0.0405,0.024900000000000002,0.0872,0.031400000000000004,0.0508,0.0286,0.0,0.0255,-0.0002,0.052300000000000006,0.0219,0.024399999999999998
472,2021-08-03,-0.0232,-0.0242,-0.0359,-0.038900000000000004,-0.0223,-0.0454,-0.0415,-0.021,-0.0028000000000000004,0.0,-0.009399999999999999,-0.044500000000000005,-0.034300000000000004
473,2021-08-02,-0.005699999999999999,-0.0192,-0.0043,0.0203,0.0075,0.0273,-0.0461,-0.0723,-0.0033,-0.0002,0.0217,0.0024,0.0191
474,2021-08-01,0.001,-0.0359,-0.0149,0.0095,-0.03,-0.076,-0.0432,0.0,-0.0344,0.0004,-0.01,-0.0346,-0.0263
475,2021-07-31,0.030299999999999997,-0.018000000000000002,-0.0064,0.028900000000000002,-0.0060999999999999995,0.0983,0.19149999999999998,0.0981,0.0195,-0.0002,0.0104,0.0121,-0.0097
476,2021-07-30,0.018799999999999997,0.053099999999999994,0.028999999999999998,0.0336,0.0304,0.1821,0.026699999999999998,-0.0463,0.0268,0.0002,0.0225,0.0325,0.0046
477,2021-07-29,0.009300000000000001,0.0009,-0.0146,0.0356,0.009899999999999999,0.019,0.006,0.0,0.0103,-0.0001,0.0184,0.0483,0.0227
478,2021-07-28,0.0003,0.0111,0.0008,-0.0005,0.0384,0.013999999999999999,-0.0011,-0.0483,0.024,-0.0001,0.0083,0.0044,0.1334
479,2021-07-27,0.0311,0.0608,0.0067,0.0317,0.0277,0.0526,0.0229,-0.0672,0.0098,0.0,0.030299999999999997,0.050199999999999995,0.0346
480,2021-07-26,0.0055000000000000005,0.053399999999999996,0.0304,0.0181,0.0275,0.0529,0.0308,0.1814,-0.0037,-0.0004,0.0097,0.021,0.0281
481,2021-07-25,-0.0018,0.0462,0.0175,0.0176,0.016399999999999998,0.0108,0.041299999999999996,0.0973,-0.0026,-0.0001,0.022099999999999998,0.0227,0.0003
482,2021-07-24,0.014199999999999999,0.0074,-0.0007000000000000001,0.013300000000000001,0.0104,0.029500000000000002,-0.0196,0.0,-0.0254,0.0005,0.012,0.0115,-0.0039000000000000003
483,2021-07-23,0.0183,0.0395,0.0181,0.0489,0.0291,0.022099999999999998,0.0557,0.0,0.021,0.0001,0.0128,0.0017000000000000001,0.028900000000000002
484,2021-07-22,0.0015,0.005600000000000001,0.0033,0.0151,0.0264,0.0365,-0.0034000000000000002,-0.022099999999999998,0.15539999999999998,0.0,0.0264,0.0356,0.0359
485,2021-07-21,0.1076,0.0783,0.11900000000000001,0.1167,0.0964,0.0796,0.0732,0.10779999999999999,0.076,-0.0002,0.06570000000000001,0.07629999999999999,0.0809
486,2021-07-20,-0.056600000000000004,-0.0337,-0.0139,-0.0176,-0.051500000000000004,-0.0665,-0.0617,-0.0886,0.0048,0.0,-0.0545,-0.0102,-0.051100000000000007
487,2021-07-19,-0.0718,-0.030699999999999998,-0.0382,-0.0393,-0.051,-0.069,-0.022400000000000003,-0.0125,-0.0819,-0.0005,-0.045,-0.0877,-0.0506
488,2021-07-18,0.0060999999999999995,0.0084,-0.037200000000000004,-0.0029,-0.0058,0.0048,-0.0325,-0.024399999999999998,-0.0118,0.0002,0.0,-0.09849999999999999,0.0088
489,2021-07-17,-0.0083,0.0040999999999999995,0.0861,0.0105,-0.006,-0.0026,-0.0165,-0.1458,-0.0132,0.0001,0.0063,0.1387,-0.013000000000000001
490,2021-07-16,-0.04019999999999999,-0.0134,-0.0713,-0.0203,-0.04019999999999999,-0.054299999999999994,0.0105,0.0018,-0.0215,0.0005,-0.038599999999999995,0.1406,-0.013600000000000001
491,2021-07-15,0.0196,-0.0294,-0.0646,-0.0388,-0.041299999999999996,-0.044500000000000005,-0.0463,0.0,0.0039000000000000003,0.0,-0.0341,0.060700000000000004,-0.0362
492,2021-07-14,0.0017000000000000001,0.0029,-0.0104,0.0278,-0.0027,-0.019799999999999998,0.014499999999999999,0.0274,0.0331,0.0,0.0088,-0.0125,0.0007000000000000001
493,2021-07-13,-0.0226,-0.011000000000000001,-0.037000000000000005,-0.0464,-0.0151,-0.009000000000000001,-0.0003,0.0364,-0.026600000000000002,0.0005,-0.0123,-0.0286,-0.0152
494,2021-07-12,-0.0179,-0.0336,-0.0356,-0.0487,-0.0055000000000000005,-0.0113,-0.043,-0.056299999999999996,-0.0297,-0.0002,-0.028300000000000002,-0.0233,-0.011200000000000002
495,2021-07-11,0.0183,0.0219,0.0060999999999999995,0.0134,0.0013,0.0033,-0.0026,0.0,0.0042,0.0001,0.0073,0.0118,0.0176
496,2021-07-10,-0.002,-0.0078000000000000005,-0.027000000000000003,-0.016200000000000003,-0.0040999999999999995,-0.0172,0.0487,0.027000000000000003,-0.0028000000000000004,0.0005,-0.0129,-0.021,-0.018799999999999997
497,2021-07-09,0.0197,0.027200000000000002,0.0571,0.0121,0.030699999999999998,0.0187,-0.017,-0.07139999999999999,0.008199999999999999,-0.0003,0.0177,0.0226,0.022400000000000003
498,2021-07-08,-0.0521,-0.029900000000000003,-0.0667,-0.0848,-0.0499,-0.0795,-0.07200000000000001,0.0,-0.051399999999999994,-0.0008,-0.0499,-0.0866,-0.0444
499,2021-07-07,0.0344,-0.0074,-0.046799999999999994,-0.0026,-0.011000000000000001,-0.0044,0.0051,0.0753,-0.0129,0.0002,-0.0091,0.0045000000000000005,-0.0192
500,2021-07-06,0.0489,0.013999999999999999,0.010700000000000001,0.0576,0.0085,0.0331,-0.0225,0.0,0.025699999999999997,-0.0001,0.005600000000000001,0.0127,0.0181
